134	[[-8.580051,41.155389],[-8.581014,41.154696],[-8.582049,41.155173],[-8.58231,41.156325],[-8.582382,41.155281],[-8.582229,41.154498],[-8.582913,41.156055],[-8.582697,41.157873],[-8.58168,41.160456],[-8.581293,41.163561],[-8.583102,41.166171],[-8.586441,41.166936],[-8.589807,41.168718],[-8.593731,41.171328],[-8.598951,41.171454],[-8.604918,41.17176],[-8.610183,41.174343],[-8.616069,41.174208],[-8.621199,41.173767],[-8.622351,41.176665],[-8.622198,41.180499],[-8.623467,41.184594],[-8.626095,41.188518],[-8.628282,41.192604],[-8.627652,41.197311],[-8.627364,41.201946],[-8.627265,41.205771],[-8.627166,41.209407],[-8.627031,41.213763],[-8.626869,41.218776],[-8.626203,41.222187],[-8.628858,41.224725],[-8.633475,41.225706],[-8.635248,41.227281],[-8.635185,41.229594],[-8.637183,41.232204],[-8.639217,41.234472],[-8.640486,41.235408],[-8.642637,41.23746],[-8.643951,41.237973],[-8.645976,41.236902],[-8.647056,41.236245],[-8.647011,41.236272],[-8.646993,41.23629]]
135	[[-8.604864,41.161149],[-8.605053,41.160789],[-8.605044,41.160708],[-8.604657,41.160483],[-8.604612,41.160456],[-8.60418,41.161059],[-8.603892,41.161563],[-8.604,41.16177],[-8.605971,41.162058],[-8.608644,41.162526],[-8.611533,41.162841],[-8.61471,41.163228],[-8.618031,41.163624],[-8.621325,41.163993],[-8.62299,41.1642],[-8.622927,41.164173],[-8.622909,41.164146]]
136	[[-8.599257,41.149161],[-8.598492,41.148387],[-8.596701,41.149422],[-8.594577,41.1507]]
138	[[-8.58564,41.148567],[-8.585667,41.148873],[-8.586414,41.148936],[-8.586252,41.147964],[-8.587062,41.147271],[-8.584974,41.146614],[-8.583408,41.145489],[-8.581689,41.144814],[-8.579637,41.145471],[-8.579034,41.1462],[-8.579898,41.147541],[-8.578755,41.150106],[-8.580681,41.152536],[-8.582886,41.155335],[-8.582427,41.158719],[-8.581068,41.162058],[-8.582076,41.16492],[-8.584785,41.166765],[-8.587449,41.167683],[-8.587233,41.168988],[-8.586027,41.171328],[-8.584875,41.173632],[-8.583741,41.175954],[-8.582634,41.178195],[-8.581977,41.179977],[-8.582346,41.180742],[-8.583246,41.181282],[-8.582724,41.182596],[-8.582076,41.184207],[-8.581284,41.18589],[-8.580537,41.187654],[-8.580573,41.189499],[-8.580204,41.19111],[-8.579637,41.191407],[-8.578881,41.191182],[-8.57934,41.19021],[-8.578467,41.189904],[-8.577432,41.189661],[-8.577387,41.189661],[-8.577387,41.189661],[-8.577387,41.189652],[-8.576766,41.189508],[-8.576586,41.189499]]
140	[[-8.604864,41.161176],[-8.604999,41.160726],[-8.604981,41.160717],[-8.604603,41.160447],[-8.604495,41.160438],[-8.603937,41.16123],[-8.603928,41.161482],[-8.603901,41.162031],[-8.602272,41.163309],[-8.600553,41.164587],[-8.599086,41.165433],[-8.598888,41.165532],[-8.598555,41.165658],[-8.596521,41.166414],[-8.594388,41.167026],[-8.59185,41.168223],[-8.589726,41.169438],[-8.588394,41.169447],[-8.586441,41.168754],[-8.584695,41.168556],[-8.583993,41.169942],[-8.582715,41.17032],[-8.581977,41.169969],[-8.581932,41.169951]]
142	[[-8.610903,41.150439],[-8.611119,41.149377],[-8.610705,41.149233],[-8.610615,41.149251],[-8.608806,41.149062],[-8.608023,41.148792],[-8.60607,41.148252],[-8.603487,41.147568],[-8.602353,41.147154],[-8.60229,41.147181],[-8.602299,41.147244],[-8.602128,41.147307],[-8.600031,41.14773],[-8.599068,41.148054],[-8.599077,41.148063],[-8.599059,41.148081],[-8.597466,41.149026],[-8.594892,41.150511],[-8.594271,41.150718],[-8.594379,41.150655],[-8.59428,41.150781],[-8.594352,41.151663],[-8.594964,41.153211],[-8.595504,41.154561],[-8.596233,41.153418]]
143	[[-8.617608,41.146128],[-8.61759,41.145939],[-8.617005,41.144868],[-8.615601,41.145516],[-8.613891,41.146047],[-8.612298,41.146083],[-8.611434,41.146173],[-8.610957,41.14755],[-8.610273,41.149413],[-8.609949,41.15079],[-8.609868,41.151807],[-8.609994,41.153247],[-8.609625,41.154525],[-8.609274,41.15709],[-8.608212,41.159358],[-8.607438,41.160537],[-8.607339,41.160789],[-8.606961,41.161671],[-8.606862,41.162031],[-8.60688,41.162049],[-8.607699,41.162301],[-8.609049,41.162499],[-8.609832,41.162535],[-8.611614,41.162832],[-8.614818,41.163156],[-8.617932,41.163543],[-8.620272,41.16384],[-8.621649,41.164029],[-8.622954,41.164182],[-8.622945,41.164164],[-8.622918,41.164128],[-8.6229,41.164101]]
144	[[-8.606556,41.144679],[-8.607222,41.145156],[-8.607006,41.146452],[-8.60679,41.14692],[-8.606781,41.146911],[-8.607735,41.147469],[-8.608509,41.147478],[-8.609913,41.147766],[-8.610822,41.148423],[-8.610552,41.149089],[-8.610291,41.150376],[-8.609742,41.151807],[-8.609958,41.153553],[-8.609184,41.155533],[-8.608554,41.158647],[-8.607924,41.16006],[-8.606763,41.162643],[-8.60634,41.165469],[-8.606421,41.168484],[-8.604774,41.170698],[-8.601777,41.171157],[-8.597817,41.1714],[-8.595684,41.171337],[-8.594334,41.173965],[-8.593236,41.177403],[-8.592903,41.181453],[-8.594055,41.185629],[-8.594478,41.189445],[-8.591868,41.192838],[-8.589096,41.196258],[-8.587071,41.199165],[-8.586963,41.198544],[-8.590707,41.198085],[-8.594208,41.196915],[-8.599239,41.198454],[-8.605071,41.199795],[-8.610975,41.201001],[-8.61615,41.202153],[-8.621559,41.204394],[-8.626905,41.206662],[-8.631945,41.207301],[-8.637768,41.205789],[-8.643852,41.204097],[-8.648811,41.203152],[-8.651646,41.205501],[-8.65206,41.210289],[-8.654571,41.215284],[-8.658873,41.219838],[-8.663058,41.22423],[-8.666991,41.22783],[-8.667657,41.231142],[-8.666964,41.234463],[-8.667936,41.237298],[-8.669196,41.23881],[-8.670519,41.238801],[-8.670249,41.237451],[-8.670213,41.236992],[-8.67015,41.237064],[-8.670042,41.237064],[-8.669979,41.237046],[-8.669979,41.237028],[-8.66997,41.23701],[-8.669979,41.237055],[-8.669925,41.237055],[-8.669889,41.237019],[-8.669799,41.236965],[-8.669682,41.236938],[-8.669646,41.236938],[-8.669754,41.23692],[-8.669781,41.23692],[-8.669754,41.236929]]
145	[[-8.617608,41.146119],[-8.617374,41.14512],[-8.615736,41.145507],[-8.615232,41.146956],[-8.615151,41.147091],[-8.615133,41.147091],[-8.615781,41.147316],[-8.616618,41.147235],[-8.617653,41.147181],[-8.618148,41.148063],[-8.619345,41.148576],[-8.620344,41.147478],[-8.622405,41.147703],[-8.624925,41.148576],[-8.625024,41.14863],[-8.625762,41.15007],[-8.626113,41.152356],[-8.627877,41.152491],[-8.630451,41.152572],[-8.630631,41.151879],[-8.63028,41.151555],[-8.630514,41.150889]]
146	[[-8.689392,41.167872],[-8.688312,41.167386],[-8.687907,41.168664],[-8.686962,41.170428],[-8.688096,41.172462],[-8.687196,41.173398],[-8.684559,41.17356],[-8.682012,41.172669],[-8.679384,41.17149],[-8.67609,41.171841],[-8.673975,41.172966],[-8.671725,41.174505],[-8.669853,41.176206],[-8.667783,41.177448],[-8.665911,41.179203],[-8.663346,41.178222],[-8.663211,41.178069],[-8.662689,41.17752],[-8.660826,41.176935],[-8.657847,41.177385],[-8.655633,41.17779],[-8.653635,41.178528],[-8.651097,41.179707],[-8.648703,41.181174],[-8.645877,41.182776],[-8.642781,41.184207],[-8.640108,41.18328],[-8.636967,41.181552],[-8.633817,41.179797],[-8.631144,41.179185],[-8.627904,41.17959],[-8.624412,41.179986],[-8.620812,41.180904],[-8.61849,41.182128],[-8.61057,41.184306],[-8.612793,41.183442],[-8.613702,41.183145],[-8.613693,41.183127],[-8.613675,41.183118],[-8.612784,41.183217],[-8.610606,41.184117],[-8.60751,41.18463],[-8.604378,41.183928],[-8.603568,41.18373],[-8.601363,41.183136],[-8.599041,41.182524],[-8.597502,41.182101],[-8.596881,41.18256],[-8.596926,41.184027],[-8.596863,41.18571],[-8.596737,41.187348],[-8.596656,41.188347],[-8.596755,41.189202],[-8.596692,41.190354],[-8.596701,41.190381]]
147	[[-8.619912,41.152473],[-8.619921,41.152491],[-8.61993,41.1525],[-8.619939,41.152518],[-8.619966,41.152536],[-8.619975,41.152527],[-8.619966,41.152518],[-8.619948,41.1525],[-8.61993,41.152518],[-8.61993,41.152554],[-8.619813,41.152545],[-8.618508,41.152491],[-8.617716,41.151843],[-8.618562,41.151348],[-8.620443,41.15088],[-8.620956,41.150817],[-8.620947,41.150862],[-8.620947,41.15088],[-8.621118,41.150835],[-8.621172,41.151825],[-8.620965,41.153157],[-8.620938,41.154804],[-8.620884,41.155389],[-8.62092,41.155389],[-8.620956,41.15538],[-8.620884,41.155506],[-8.619498,41.155299],[-8.618607,41.155164],[-8.616447,41.154759],[-8.613909,41.154291],[-8.613288,41.153805],[-8.61255,41.153652],[-8.610291,41.153598],[-8.60787,41.153481],[-8.606493,41.153427],[-8.606529,41.153436],[-8.606115,41.153049],[-8.606727,41.152347],[-8.60733,41.151267],[-8.60697,41.150961],[-8.606952,41.150961],[-8.606943,41.15097],[-8.606214,41.151015],[-8.604342,41.151042],[-8.602515,41.151006],[-8.601984,41.150997],[-8.600355,41.151078],[-8.600049,41.150835],[-8.60031,41.149386],[-8.598906,41.148972],[-8.598609,41.148477],[-8.598609,41.148486],[-8.603811,41.146515],[-8.605332,41.146713],[-8.598618,41.148387],[-8.59896,41.148369],[-8.598969,41.148396],[-8.598969,41.148414],[-8.598969,41.148396]]
148	[[-8.647677,41.150673],[-8.647668,41.150673],[-8.64909,41.150907],[-8.649063,41.152275],[-8.648343,41.153679],[-8.648352,41.15394],[-8.64837,41.154021],[-8.64936,41.154228],[-8.651412,41.15286],[-8.655183,41.152041],[-8.65539,41.151546],[-8.655255,41.151573],[-8.655156,41.151501],[-8.655048,41.151438],[-8.65503,41.151573],[-8.654985,41.151717],[-8.655003,41.151591],[-8.654976,41.15142],[-8.655039,41.151519],[-8.655048,41.151627],[-8.65503,41.151618],[-8.655111,41.151591],[-8.655012,41.152014],[-8.652789,41.152257],[-8.650512,41.153472],[-8.649432,41.152545],[-8.649603,41.151177],[-8.649126,41.150106],[-8.648712,41.148396],[-8.64747,41.148504],[-8.647371,41.148531],[-8.647371,41.148549],[-8.647371,41.148549],[-8.64738,41.148558],[-8.647389,41.148567],[-8.647398,41.148585],[-8.647398,41.148585],[-8.647398,41.148594],[-8.647389,41.148594]]
149	[[-8.61165,41.150466],[-8.612082,41.150259],[-8.612883,41.150079],[-8.613684,41.149881],[-8.614584,41.149971],[-8.61462,41.150655],[-8.614566,41.151528],[-8.613828,41.151969],[-8.613603,41.152752],[-8.613027,41.153607],[-8.611956,41.15421],[-8.611875,41.155866],[-8.612424,41.15682],[-8.612316,41.157729],[-8.611866,41.159331],[-8.611452,41.16114],[-8.611353,41.161509],[-8.611263,41.162103],[-8.611056,41.163498],[-8.611083,41.165235],[-8.611695,41.166882],[-8.612442,41.168628],[-8.612946,41.170392],[-8.612703,41.172246],[-8.613297,41.17401],[-8.613828,41.175594],[-8.614116,41.177349],[-8.613972,41.179041],[-8.613774,41.180589],[-8.61354,41.182398],[-8.613513,41.18292],[-8.613387,41.183721],[-8.613108,41.185485],[-8.612676,41.187348],[-8.612091,41.189436],[-8.611614,41.191299],[-8.611443,41.192901],[-8.611461,41.193036],[-8.611497,41.193027],[-8.611353,41.193396],[-8.611281,41.193972],[-8.61129,41.193954],[-8.611317,41.193945],[-8.611326,41.193945],[-8.611353,41.193936],[-8.611353,41.193936],[-8.611281,41.193945],[-8.611281,41.193936],[-8.61138,41.193936],[-8.611389,41.193927],[-8.611371,41.193882],[-8.611434,41.193846],[-8.611479,41.193837],[-8.61138,41.193855],[-8.611389,41.193855],[-8.61138,41.193918],[-8.611389,41.193927],[-8.611434,41.193882],[-8.611416,41.193882],[-8.611371,41.193873],[-8.611326,41.193873],[-8.611299,41.193882],[-8.611209,41.1939],[-8.611218,41.194503],[-8.610903,41.195574],[-8.610948,41.195862],[-8.61093,41.196528],[-8.611083,41.198508],[-8.611956,41.200641],[-8.613396,41.202513],[-8.614602,41.204412],[-8.614629,41.206113],[-8.613657,41.207913],[-8.613306,41.209965],[-8.613153,41.211162],[-8.613171,41.211261],[-8.613171,41.211306],[-8.613171,41.211306]]
150	[[-8.611128,41.14935],[-8.610885,41.14926],[-8.610741,41.149278],[-8.610786,41.149305],[-8.610813,41.149305],[-8.611002,41.149449],[-8.61084,41.14944],[-8.610237,41.150664],[-8.610183,41.150718],[-8.610138,41.150718],[-8.60949,41.151438],[-8.610021,41.152608],[-8.60985,41.154201],[-8.609292,41.156262],[-8.608842,41.158512],[-8.6076,41.160789],[-8.606367,41.164893],[-8.606502,41.167494],[-8.605926,41.169789],[-8.604234,41.171886],[-8.605764,41.172984],[-8.60832,41.173677],[-8.612118,41.174541],[-8.61669,41.174091],[-8.620803,41.173731],[-8.622423,41.175522],[-8.622297,41.17878],[-8.622243,41.182236],[-8.623971,41.185404],[-8.625996,41.188419],[-8.627904,41.191506],[-8.6283,41.195052],[-8.627373,41.198688],[-8.627355,41.202549],[-8.627247,41.206455],[-8.627112,41.210199],[-8.627004,41.214087],[-8.626923,41.218038],[-8.626725,41.22171],[-8.626275,41.225247],[-8.626518,41.228892],[-8.626905,41.232609],[-8.626797,41.235543],[-8.625258,41.238549],[-8.623431,41.241375],[-8.622126,41.2434],[-8.620884,41.245299],[-8.619111,41.248125],[-8.6175,41.251095],[-8.616582,41.253741],[-8.616546,41.255082],[-8.616186,41.257116],[-8.616141,41.259357],[-8.61543,41.260086],[-8.612856,41.259942],[-8.610273,41.259879],[-8.607879,41.259852],[-8.604693,41.259411],[-8.601732,41.259258],[-8.599815,41.25888],[-8.598024,41.257998],[-8.596179,41.256342],[-8.596143,41.256324],[-8.595063,41.256729],[-8.593605,41.257305],[-8.593938,41.257845],[-8.595081,41.258205]]
151	[[-8.6103,41.153688],[-8.610336,41.153679],[-8.610192,41.154039],[-8.609985,41.154759],[-8.609931,41.154462],[-8.610327,41.153625],[-8.610669,41.153688],[-8.611974,41.153724],[-8.611938,41.155452],[-8.611344,41.157162],[-8.610246,41.157342],[-8.61012,41.157252],[-8.610102,41.157234],[-8.609418,41.15727],[-8.607051,41.157648],[-8.606115,41.159007],[-8.604612,41.158881],[-8.604504,41.159205],[-8.604468,41.160096],[-8.604441,41.160168],[-8.602263,41.159673],[-8.595369,41.160033],[-8.594361,41.160789],[-8.593839,41.162895],[-8.593326,41.164794],[-8.591202,41.164605],[-8.58996,41.16411],[-8.589807,41.163885],[-8.590005,41.163957],[-8.59005,41.163993],[-8.590041,41.163966],[-8.59005,41.164038],[-8.590068,41.164101],[-8.590068,41.164128],[-8.590113,41.164164],[-8.590104,41.164182],[-8.590095,41.164218],[-8.590104,41.1642],[-8.590104,41.164191],[-8.590086,41.164164],[-8.590086,41.164137],[-8.590086,41.164137],[-8.590077,41.164164],[-8.590104,41.164218],[-8.590158,41.164128],[-8.590158,41.164038],[-8.590167,41.16411],[-8.590167,41.164119],[-8.590167,41.164119],[-8.590158,41.164092],[-8.590149,41.164038],[-8.590149,41.163993],[-8.590167,41.163993],[-8.590176,41.164011],[-8.590176,41.16402],[-8.590185,41.164038],[-8.590194,41.164002],[-8.590194,41.163984],[-8.590185,41.164047],[-8.590248,41.16393],[-8.590275,41.163921],[-8.590311,41.163912],[-8.590338,41.163912],[-8.590347,41.163903],[-8.590347,41.163903],[-8.590392,41.163885],[-8.590347,41.163858],[-8.590329,41.163858],[-8.590329,41.163813],[-8.590293,41.163786],[-8.590275,41.163768],[-8.59023,41.163759],[-8.590239,41.16375],[-8.590239,41.163759],[-8.590122,41.163723],[-8.590275,41.163264],[-8.591949,41.161356],[-8.593947,41.160537],[-8.596323,41.160879],[-8.59878,41.16123],[-8.600148,41.161356],[-8.600139,41.161446],[-8.600454,41.161212],[-8.601327,41.158908],[-8.602371,41.156199],[-8.602956,41.154696],[-8.603046,41.154516],[-8.603811,41.152653],[-8.604297,41.151114],[-8.604126,41.149962],[-8.604009,41.149476],[-8.604072,41.149431],[-8.604153,41.149404],[-8.604081,41.149413],[-8.604747,41.14953],[-8.605665,41.149836],[-8.605719,41.150025],[-8.60535,41.150655],[-8.605305,41.150862],[-8.60535,41.150925],[-8.605341,41.150997],[-8.604999,41.15133],[-8.604936,41.151717],[-8.604999,41.151798],[-8.605017,41.151825],[-8.605026,41.151843],[-8.605242,41.151942],[-8.605755,41.152122],[-8.605845,41.152149]]
152	[[-8.610903,41.145777],[-8.610705,41.146074],[-8.609679,41.14674],[-8.608743,41.147649],[-8.608032,41.148774],[-8.607447,41.149656],[-8.606952,41.150619],[-8.606988,41.150853],[-8.605719,41.150997],[-8.605476,41.151015],[-8.604279,41.151078],[-8.602587,41.15115],[-8.602308,41.151258],[-8.602461,41.152797],[-8.602488,41.15502],[-8.60175,41.157333],[-8.601138,41.158953],[-8.601147,41.159115],[-8.599464,41.158935],[-8.597169,41.159412],[-8.594271,41.160321],[-8.594217,41.161284],[-8.593668,41.163732],[-8.592678,41.164677],[-8.590158,41.1642],[-8.58996,41.163858],[-8.590203,41.163993],[-8.590203,41.163993],[-8.590221,41.163993],[-8.590212,41.164002],[-8.590203,41.163993],[-8.590194,41.163984],[-8.590203,41.163975],[-8.590212,41.163984],[-8.590221,41.163984],[-8.590221,41.163984],[-8.59023,41.163984],[-8.59023,41.163993],[-8.590248,41.163957],[-8.590302,41.163876],[-8.59032,41.163876],[-8.59032,41.163867],[-8.59032,41.163876],[-8.590311,41.163822],[-8.590257,41.163795],[-8.590104,41.163714],[-8.590023,41.163714],[-8.590401,41.163129],[-8.591184,41.162076],[-8.590158,41.163246],[-8.58969,41.163741],[-8.58951,41.163939],[-8.588817,41.165442],[-8.588781,41.165748],[-8.588619,41.16609],[-8.587836,41.167692],[-8.586918,41.169555],[-8.585784,41.171823],[-8.584704,41.173965],[-8.583597,41.176161],[-8.582553,41.178447],[-8.581851,41.180301],[-8.582823,41.180976]]
153	[[-8.600139,41.182695],[-8.599968,41.182776],[-8.597979,41.182281],[-8.597538,41.182164],[-8.59752,41.182137],[-8.597511,41.182119],[-8.597511,41.18211],[-8.597511,41.182119],[-8.597259,41.182155],[-8.598735,41.18274],[-8.601777,41.18355],[-8.605161,41.184297],[-8.608662,41.184765],[-8.611731,41.183892],[-8.613144,41.183424],[-8.61309,41.183451],[-8.613108,41.183442],[-8.613162,41.183406],[-8.613189,41.183388],[-8.614755,41.18319],[-8.617779,41.182749],[-8.620362,41.181246],[-8.623845,41.180166],[-8.627913,41.179734],[-8.629461,41.179581],[-8.629461,41.179599],[-8.629533,41.179608],[-8.62983,41.179572],[-8.632314,41.179365],[-8.635005,41.180607],[-8.638191,41.182434],[-8.64099,41.183973],[-8.643582,41.184054],[-8.645904,41.182875],[-8.645859,41.182065],[-8.645481,41.181084],[-8.645976,41.180256],[-8.6463,41.179032],[-8.646372,41.177403],[-8.644941,41.176341],[-8.644707,41.176494],[-8.644725,41.176494],[-8.644707,41.176485],[-8.644689,41.176485]]
154	[[-8.592192,41.160645],[-8.591715,41.161464],[-8.591769,41.161644],[-8.593497,41.160474],[-8.596395,41.160852],[-8.597331,41.161005],[-8.599932,41.161338],[-8.601975,41.161572],[-8.604396,41.161878],[-8.606745,41.162193],[-8.609049,41.162499],[-8.609706,41.16132],[-8.609895,41.159286],[-8.61003,41.157504],[-8.610048,41.157396],[-8.610093,41.156334],[-8.610129,41.154444],[-8.609913,41.153625],[-8.610318,41.153652],[-8.610345,41.153661],[-8.610363,41.15367]]
155	[[-8.614368,41.20137],[-8.609031,41.20047],[-8.60418,41.1993],[-8.59959,41.198355]]
156	[[-8.61399,41.147028],[-8.613459,41.147577],[-8.613045,41.148252],[-8.614278,41.14836],[-8.614827,41.147406],[-8.615349,41.14728],[-8.617077,41.147289],[-8.618112,41.147919],[-8.619327,41.148684],[-8.619732,41.148216],[-8.620038,41.147838],[-8.620488,41.147424],[-8.621343,41.147478],[-8.623386,41.148018],[-8.624916,41.148603],[-8.625249,41.148702],[-8.625816,41.150448],[-8.626131,41.152608],[-8.626923,41.154939],[-8.628282,41.156739],[-8.628372,41.156856],[-8.628507,41.156991],[-8.627958,41.157594],[-8.628381,41.158485],[-8.630253,41.158215],[-8.630604,41.157171],[-8.632116,41.157405],[-8.633376,41.158692],[-8.635347,41.159079],[-8.635761,41.159124],[-8.638056,41.159583],[-8.640495,41.159907],[-8.640567,41.159934],[-8.641287,41.160069],[-8.641278,41.160717],[-8.640522,41.161158],[-8.640612,41.161095],[-8.640738,41.161149],[-8.640765,41.161185],[-8.640837,41.161203],[-8.6409,41.161185],[-8.640873,41.161194],[-8.640855,41.161122],[-8.640918,41.161077],[-8.640837,41.161086],[-8.64072,41.161185],[-8.640711,41.161212],[-8.640729,41.161176],[-8.640783,41.16114],[-8.640774,41.161104],[-8.640765,41.161113],[-8.640765,41.161068],[-8.640711,41.161077],[-8.640792,41.161113],[-8.640846,41.161149],[-8.641035,41.161167],[-8.641161,41.161176],[-8.640117,41.161914],[-8.639028,41.162715],[-8.637975,41.16195],[-8.637831,41.161851],[-8.639253,41.161167],[-8.641233,41.160357],[-8.643276,41.160438],[-8.643771,41.160537],[-8.643762,41.161545],[-8.644428,41.1624]]
157	[[-8.605629,41.153481],[-8.604765,41.153922],[-8.604774,41.155443],[-8.604585,41.158404],[-8.60454,41.160033],[-8.604423,41.160474],[-8.604036,41.161464],[-8.604027,41.161464],[-8.603973,41.161491],[-8.605242,41.161923],[-8.608896,41.162427],[-8.611965,41.162832],[-8.6157,41.163291],[-8.619714,41.163795],[-8.620659,41.163912],[-8.623098,41.164227],[-8.626608,41.164668],[-8.630703,41.165091],[-8.633655,41.163741],[-8.636535,41.162292],[-8.63748,41.161374],[-8.638146,41.159628],[-8.638884,41.159574],[-8.640684,41.159997]]
158	[[-8.599149,41.149089],[-8.598447,41.14953],[-8.597097,41.152014],[-8.595666,41.15457],[-8.595648,41.154552],[-8.59518,41.155344],[-8.593839,41.157711],[-8.592237,41.160456],[-8.591697,41.16132],[-8.590131,41.163372],[-8.581374,41.163201],[-8.578926,41.164578],[-8.57583,41.167251],[-8.571843,41.169519],[-8.570664,41.169186],[-8.570304,41.167296],[-8.570646,41.165928],[-8.567802,41.166306],[-8.564607,41.167053],[-8.560944,41.168592],[-8.560521,41.168934],[-8.560539,41.168997],[-8.558964,41.168574],[-8.555184,41.168781],[-8.55297,41.168934]]
159	[[-8.614602,41.142735],[-8.614683,41.142789],[-8.615151,41.142717],[-8.615187,41.141574],[-8.614881,41.140935],[-8.613792,41.141025],[-8.61309,41.14134],[-8.610732,41.140647],[-8.612253,41.140449],[-8.613126,41.140638],[-8.613369,41.141268],[-8.613387,41.141241],[-8.613378,41.141295],[-8.613378,41.141304],[-8.613396,41.141286],[-8.613423,41.141268],[-8.613486,41.141214],[-8.613531,41.14116],[-8.613468,41.141214],[-8.613432,41.14125],[-8.613459,41.14125],[-8.613495,41.141214],[-8.613486,41.141223],[-8.613504,41.141205],[-8.613423,41.141259],[-8.613423,41.141241],[-8.613459,41.141232],[-8.613432,41.141295],[-8.613414,41.141304],[-8.613414,41.141304],[-8.613261,41.141511],[-8.610192,41.140989],[-8.610219,41.141043],[-8.610246,41.140998],[-8.610255,41.140962],[-8.610219,41.140971],[-8.610246,41.140782],[-8.612271,41.140458],[-8.61309,41.140548],[-8.613351,41.141421],[-8.61336,41.141448],[-8.61336,41.141457],[-8.613369,41.14143],[-8.613387,41.141556],[-8.613414,41.141574],[-8.613423,41.141538],[-8.613423,41.141511],[-8.613414,41.141538],[-8.613423,41.141529],[-8.613333,41.141592],[-8.609391,41.140854],[-8.605494,41.141718],[-8.60184,41.141943],[-8.597961,41.141187],[-8.594307,41.139927],[-8.590086,41.140314],[-8.587215,41.142456],[-8.583894,41.143635],[-8.579997,41.143833],[-8.577585,41.144706],[-8.578962,41.146173],[-8.579934,41.147559],[-8.578782,41.150304],[-8.581527,41.153256],[-8.583039,41.156685],[-8.581716,41.160438],[-8.581707,41.16429],[-8.585406,41.166774],[-8.589726,41.168736],[-8.593821,41.171382],[-8.593992,41.174739],[-8.593092,41.179158],[-8.593434,41.183802],[-8.594739,41.188077],[-8.592579,41.191713],[-8.590068,41.195205],[-8.587719,41.198265],[-8.586108,41.199093],[-8.588781,41.198346],[-8.592057,41.197122],[-8.596521,41.1975],[-8.601651,41.199075],[-8.607357,41.200443],[-8.613396,41.20137],[-8.619282,41.203386],[-8.624376,41.2056],[-8.629524,41.207292],[-8.635086,41.206581],[-8.640315,41.205051],[-8.645688,41.203665],[-8.650116,41.20344],[-8.651592,41.20695],[-8.652411,41.211198],[-8.654391,41.215149],[-8.657289,41.218209],[-8.660196,41.221242],[-8.663103,41.224302],[-8.666127,41.227317],[-8.667963,41.230224],[-8.666676,41.232969],[-8.667378,41.235048],[-8.667873,41.236848],[-8.66871,41.238621],[-8.670258,41.239026],[-8.67024,41.237559]]
160	[[-8.617725,41.15007],[-8.617698,41.14998],[-8.617545,41.149377],[-8.617914,41.148567],[-8.618661,41.148531],[-8.619705,41.148243],[-8.619876,41.148027],[-8.619894,41.148009],[-8.619885,41.148],[-8.619885,41.148],[-8.619903,41.147973],[-8.620389,41.147649],[-8.62065,41.148297],[-8.621028,41.149377],[-8.62128,41.151375],[-8.620794,41.1525],[-8.620929,41.154318],[-8.620821,41.155317],[-8.620857,41.155389],[-8.620911,41.155371],[-8.620947,41.155389],[-8.620866,41.15592],[-8.620803,41.156253],[-8.620803,41.156388],[-8.621028,41.157126],[-8.622063,41.157675],[-8.622108,41.157729],[-8.622144,41.157801],[-8.622162,41.157891],[-8.622162,41.157954],[-8.622171,41.157954],[-8.622171,41.157936],[-8.622144,41.157963],[-8.622108,41.15799],[-8.622117,41.158017],[-8.622135,41.158053],[-8.622162,41.158035],[-8.622162,41.158008]]
161	[[-8.612478,41.146056],[-8.612298,41.146011],[-8.611605,41.146065],[-8.610858,41.145723],[-8.611326,41.145111],[-8.612244,41.144634],[-8.613243,41.144193],[-8.614224,41.143662],[-8.614683,41.142969],[-8.615277,41.142663],[-8.615277,41.142627],[-8.615358,41.142645],[-8.615439,41.142645],[-8.615457,41.142636],[-8.615421,41.142627],[-8.615376,41.142627],[-8.615358,41.142645]]
